A16043.SH,安佑生物
A16046.SH,中泰证券
600091.SH,ST明科
603028.SH,赛福天
A16057.SH,西凤酒
600828.SH,茂业商业
600069.SH,银鸽投资
600870.SH,厦华电子
603798.SH,康普顿
600311.SH,荣华实业
600318.SH,新力金融
600715.SH,文投控股
601886.SH,江河集团
600962.SH,国投中鲁
A16058.SH,阿波罗
A16060.SH,威商银行
603701.SH,德宏股份
603868.SH,飞科电器
600691.SH,阳煤化工
603726.SH,朗迪集团
A16068.SH,科惠医疗
A16070.SH,虎扑体育
600444.SH,国机通用
600965.SH,福成股份
600681.SH,百川能源
603029.SH,天鹅股份
600817.SH,*ST宏盛
603822.SH,嘉澳环保
A16072.SH,文灿股份
A16075.SH,复医天健
603528.SH,多伦科技
600552.SH,凯盛科技
603101.SH,汇嘉时代
600247.SH,ST成城
600779.SH,水井坊
600482.SH,中国动力
600984.SH,建设机械
600292.SH,远达环保
600393.SH,粤泰股份
A16090.SH,宝贝儿
603779.SH,威龙股份
603959.SH,百利科技
600623.SH,华谊集团
900909.SH,华谊B股
603339.SH,四方冷链
600862.SH,中航高科
603011.SH,合锻智能
A16094.SH,江南环保
600462.SH,九有股份
600978.SH,宜华生活
600136.SH,当代明诚
603737.SH,三棵树
A16115.SH,九毛九
A16119.SH,中山化工
A16124.SH,西上海
A16125.SH,甘李药业
601611.SH,中国核建
603131.SH,上海沪工
601599.SH,鹿港文化
601127.SH,小康股份
600683.SH,京投发展
A16135.SH,锐明股份
A16137.SH,十月妈咪
A16146.SH,中创物流
900901.SH,云赛B股
600602.SH,云赛智联
A16148.SH,钜泉光电
A16149.SH,中铝国际
A16150.SH,泰坦股份
A16151.SH,紫林醋业
A16152.SH,绿色动力
A16155.SH,通领科技
A16156.SH,正特股份
A16157.SH,神农股份
A16160.SH,同庆楼
A16161.SH,万泰生物
A16162.SH,爱婴室
A16163.SH,福达合金
A16165.SH,华恒生物
600892.SH,大晟文化
603909.SH,合诚股份
600980.SH,北矿科技
603958.SH,哈森股份
603016.SH,新宏泰
A16219.SH,海油发展
A16223.SH,东强股份
A16226.SH,凌志软件
A16227.SH,蓝电环保
A16228.SH,华科股份
A16229.SH,致瑞传媒
A16230.SH,山东玻纤
A16232.SH,国金黄金
A16233.SH,英派瑞
A16231.SH,吉人高新
600568.SH,中珠医疗
A16221.SH,互联传媒
600777.SH,新潮能源
601966.SH,玲珑轮胎
603069.SH,海汽集团
A16237.SH,力芯微
603322.SH,超讯通信
603663.SH,三祥新材
600919.SH,江苏银行
600090.SH,同济堂
601811.SH,新华文轩
600977.SH,中国电影
603569.SH,长久物流
603159.SH,上海亚虹
600936.SH,广西广电
601997.SH,贵阳银行
601206.SH,海尔施
601595.SH,上海电影
603986.SH,兆易创新
603515.SH,欧普照明
603031.SH,安德利
603007.SH,花王股份
600882.SH,广泽股份
A16242.SH,丽人丽妆
603090.SH,宏盛股份
603658.SH,安图生物
603843.SH,正平股份
601163.SH,三角轮胎
A16248.SH,碧桂园
603393.SH,新天然气
600556.SH,ST慧球
603067.SH,振华股份
603189.SH,网达软件
601500.SH,通用股份
600217.SH,中再资环
600908.SH,无锡银行
603018.SH,中设集团
603738.SH,泰晶科技
600055.SH,万东医疗
601128.SH,常熟银行
603887.SH,城地股份
603421.SH,鼎信通讯
603777.SH,来伊份
603816.SH,顾家家居
A16264.SH,恐龙园
603160.SH,汇顶科技
600233.SH,圆通速递
603859.SH,能科股份
603667.SH,五洲新春
603258.SH,电魂网络
600926.SH,杭州银行
603888.SH,新华网
A16271.SH,上能电气
603716.SH,塞力斯
600346.SH,恒力股份
601882.SH,海天精工
603203.SH,快克股份
A16024.SH,金辉股份
603060.SH,国检集团
600242.SH,中昌数据
603556.SH,海兴电力
603977.SH,国泰集团
A16276.SH,瑞丰银行
A16277.SH,顺博股份
A16279.SH,杭华油墨
601229.SH,上海银行
600179.SH,安通控股
603633.SH,徕木股份
603858.SH,步长制药
600793.SH,宜宾纸业
600381.SH,青海春天
603987.SH,康德莱
A04022.SH,首创置业
A16250.SH,捷昌驱动
603727.SH,博迈科
603336.SH,宏辉果蔬
603819.SH,神力股份
600896.SH,览海投资
600026.SH,中远海能
603323.SH,吴江银行
603319.SH,湘油泵
603660.SH,苏州科达
603559.SH,中通国脉
600909.SH,华安证券
603033.SH,三维股份
601919.SH,中远海控
603990.SH,麦迪科技
603036.SH,如通股份
A16289.SH,紫金农商
A16290.SH,汇仁股份
A08047.SH,大连华信
603928.SH,兴业股份
603708.SH,家家悦
603585.SH,苏利股份
603389.SH,亚振家居
900935.SH,阳晨B股
603098.SH,森特股份
A16294.SH,漱玉股份
A16300.SH,长威科技
603878.SH,武进不锈
603823.SH,百合花
603416.SH,信捷电气
601866.SH,中远海发
603577.SH,汇金通
603058.SH,永吉股份
A16305.SH,长沙银行
A16306.SH,东亚股份
A16307.SH,浩德科技
A16308.SH,申联生物
A16309.SH,中国华融
A16311.SH,宏源药业
A16312.SH,国联证券
A16313.SH,鸿禧能源
A16314.SH,康宁医院
600996.SH,贵广网络
A16324.SH,毛戈平
603298.SH,杭叉集团
603886.SH,元祖股份
603218.SH,日月股份
600428.SH,中远海特
603239.SH,浙江仙通
603929.SH,亚翔集成
A16325.SH,康辰药业
A16326.SH,金宏气体
A16327.SH,秦森园林
A16328.SH,华达新材
601375.SH,中原证券
603186.SH,华正新材
603444.SH,吉比特
603032.SH,德新交运
603035.SH,常熟汽饰
603228.SH,景旺电子
A16338.SH,西安银行
A16340.SH,蓝怡科技
A16339.SH,神驰机电
A16346.SH,南岳电控
A16344.SH,联德精材
A16343.SH,勋龙智造
A16341.SH,北洋传媒
A16342.SH,金丹科技
603877.SH,太平鸟
603266.SH,天龙股份
603689.SH,皖天然气
603579.SH,荣泰健康
603639.SH,海利尔
603628.SH,清源股份
603039.SH,泛微网络
603690.SH,至纯科技
603313.SH,梦百合
A16350.SH,三美股份
A16351.SH,浙江国祥
603038.SH,华立股份
603668.SH,天马科技
603165.SH,荣晟环保
601858.SH,中国科传
603337.SH,杰克股份
603638.SH,艾迪精密
603037.SH,凯众股份
600614.SH,鹏起科技
900907.SH,鹏起B股
601881.SH,中国银河
603429.SH,集友股份
603966.SH,法兰泰克
603358.SH,华达科技
603089.SH,正裕工业
603677.SH,奇精机械
603360.SH,百傲化学
603177.SH,德创环保
603637.SH,镇海股份
603881.SH,数据港
603626.SH,科森科技
603040.SH,新坐标
600265.SH,ST景谷
603208.SH,江山欧派
A17005.SH,雪龙股份
A17006.SH,凯雪冷链
A17008.SH,科沃斯
603615.SH,茶花股份
603330.SH,上海天洋
603839.SH,安正时尚
600701.SH,工大高新
600005.SH,武钢股份
601212.SH,白银有色
600737.SH,中粮糖业
603603.SH,博天环境
603817.SH,海峡环保
600939.SH,重庆建工
603345.SH,安井食品
603238.SH,诺邦股份
600212.SH,江泉实业
600319.SH,亚星化学
600528.SH,中铁工业
600675.SH,中华企业
603578.SH,三星新材
603138.SH,海量数据
603908.SH,牧高笛
600072.SH,中船科技
603991.SH,至正股份
600375.SH,华菱星马
603955.SH,大千生态
A16360.SH,南京证券
A16361.SH,仙鹤股份
A16362.SH,万高药业
A16363.SH,长城股份
A16364.SH,米哈游
603665.SH,康隆达
603630.SH,拉芳家化
600228.SH,*ST昌九
603960.SH,克来机电
603903.SH,中持股份
600230.SH,沧州大化
603811.SH,诚意药业
600725.SH,ST云维
603517.SH,绝味食品
603179.SH,新泉股份
600634.SH,富控互动
600721.SH,百花村
603133.SH,碳元科技
600860.SH,*ST京城
600225.SH,*ST松江
603656.SH,泰禾光电
603388.SH,元成股份
603768.SH,常青股份
603717.SH,天域生态
601918.SH,新集能源
600608.SH,*ST沪科
600403.SH,*ST大有
600234.SH,ST山水
603833.SH,欧派家居
603178.SH,圣龙股份
601228.SH,广州港
600636.SH,*ST爱富
603303.SH,得邦照明
603041.SH,美思德
601200.SH,上海环境
A16367.SH,康基医疗
A16368.SH,安宁股份
A16369.SH,润农节水
A16372.SH,杰理科技
A16375.SH,亿嘉和
A16371.SH,伯特利
600603.SH,广汇物流
603385.SH,惠达卫浴
603586.SH,金麒麟
603538.SH,美诺华
600301.SH,ST南化
603906.SH,龙蟠科技
603078.SH,江化微
600425.SH,*ST青松
600546.SH,山煤国际
600866.SH,星湖科技
601366.SH,利群股份
603797.SH,联泰环保
600633.SH,浙数文化
603826.SH,坤彩科技
603050.SH,科林电气
A17013.SH,福膜科技
600539.SH,狮头股份
603225.SH,新凤鸣
600121.SH,*ST郑煤
600306.SH,商业城
603081.SH,大丰实业
603803.SH,瑞斯康达
600767.SH,*ST运盛
601106.SH,*ST一重
603232.SH,格尔软件
603139.SH,康惠制药
A17017.SH,中科海讯
A17020.SH,捷众科技
A17019.SH,国盛智科
900951.SH,*ST大化B
900930.SH,*ST沪普B
600680.SH,*ST上普
603096.SH,新经典
600093.SH,易见股份
601558.SH,*ST锐电
603920.SH,世运电路
600112.SH,*ST天成
603787.SH,新日股份
600149.SH,*ST坊展
A17028.SH,天益医疗
600815.SH,*ST厦工
600540.SH,*ST新赛
600275.SH,*ST昌鱼
601519.SH,*ST智慧
603320.SH,迪贝电气
600581.SH,八一钢铁
600877.SH,*ST嘉陵
600847.SH,*ST万里
600747.SH,*ST大控
600423.SH,*ST柳化
600401.SH,*ST海润
603505.SH,金石资源
600390.SH,五矿资本
603501.SH,韦尔股份
600654.SH,*ST中安
603985.SH,恒润股份
A17033.SH,芯能科技
600339.SH,中油工程
A16197.SH,挖金客
600893.SH,航发动力
600391.SH,航发科技
603728.SH,鸣志电器
603229.SH,奥翔药业
600967.SH,内蒙一机
603896.SH,寿仙谷
603926.SH,铁流股份
603086.SH,先达股份
603113.SH,金能科技
603180.SH,金牌厨柜
601952.SH,苏垦农发
603488.SH,展鹏科技
603269.SH,海鸥股份
603758.SH,秦安股份
603197.SH,保隆科技
603383.SH,顶点软件
600806.SH,*ST昆机
603855.SH,华荣股份
603580.SH,艾艾精工
600432.SH,*ST吉恩
603587.SH,地素时尚
A17039.SH,中投租赁
A17047.SH,沃格光电
A17060.SH,漫道金服
A17056.SH,健之佳
A17048.SH,景津环保
A17041.SH,禾昌股份
A17050.SH,振德医疗
603196.SH,日播时尚
603200.SH,上海洗霸
603042.SH,华脉科技
A17061.SH,立中股份
A17066.SH,明珠电气
600732.SH,ST新梅
603496.SH,恒为科技
A17073.SH,艾录股份
A17081.SH,元六鸿远
A17080.SH,宏和科技
A17074.SH,南京微创
A17078.SH,五新隧装
A17068.SH,叁益科技
A17075.SH,宁波水表
A17082.SH,万朗磁塑
900945.SH,海控B股
600221.SH,海航控股
603536.SH,惠发股份
603767.SH,中马传动
603879.SH,永悦科技
600226.SH,瀚叶股份
603980.SH,吉华集团
603226.SH,菲林格尔
603326.SH,我乐家居
600898.SH,国美通讯
A17097.SH,环宇燃气
A17098.SH,新时空
A17096.SH,国科恒泰
603316.SH,诚邦股份
A17095.SH,瑞可达
A17094.SH,奇瑞金融
A17083.SH,申昊科技
A17092.SH,博汇股份
603335.SH,迪生力
603679.SH,华体科技
603380.SH,易德龙
A17109.SH,和顺石油
A17105.SH,富淼科技
A17103.SH,冠东股份
601878.SH,浙商证券
603043.SH,广州酒家
603286.SH,日盈电子
603938.SH,三孚股份
603801.SH,志邦股份
A17163.SH,日辰食品
A17155.SH,趣炫网络
A17129.SH,中视电传
A17142.SH,行动教育
A17166.SH,天元宠物
A17113.SH,才府玻璃
A17160.SH,长飞光纤
A17128.SH,德兴食品
A17123.SH,丰山集团
A17165.SH,彤程新材
A17127.SH,长城证券
A17111.SH,海融科技
A17114.SH,旺成科技
A17122.SH,利通电子
A17164.SH,永新光学
A17147.SH,新巨丰
A17161.SH,赛特威尔
A17137.SH,冠盛集团
A17168.SH,平原智能
A17148.SH,昆山国力
A17162.SH,永冠股份
A17170.SH,中和药业
A17131.SH,锦盛新材
A17133.SH,纵横集团
A17149.SH,鄂中生态
603617.SH,君禾股份
A17115.SH,中信建投
A17112.SH,江苏新能
A17118.SH,普旅股份
A17138.SH,富士莱
A17110.SH,太平电缆
603331.SH,百达精工
603933.SH,睿能科技
A17174.SH,蔚蓝生物
A17179.SH,泛沃股份
A17175.SH,鼎胜新材
A17180.SH,迈得医疗
A17176.SH,密尔克卫
A17178.SH,吉林出版
A17181.SH,华通能源
603305.SH,旭升股份
603757.SH,大元泵业
603595.SH,东尼电子
A17220.SH,大可股份
A17209.SH,华培动力
A17217.SH,红塔证券
A17211.SH,确成硅化
A17200.SH,未来电器
A17194.SH,泰昆股份
A17199.SH,药明康德
A17207.SH,汇得科技
A17214.SH,春光股份
A17204.SH,雅运股份
A17208.SH,龙创设计
A17216.SH,国茂股份
A17212.SH,球冠电缆
A17213.SH,柯力传感
A12255.SH,上机数控
603387.SH,基蛋生物
603612.SH,索通发展
603707.SH,健友股份
601619.SH,嘉泽新能
603676.SH,卫信康
A17221.SH,瑞华股份
603730.SH,岱美股份
603063.SH,禾望电气
603233.SH,大参林
600710.SH,ST常林
603357.SH,设计总院
603825.SH,华扬联众
603860.SH,中公高科
A17225.SH,西子停车
603880.SH,南卫股份
603978.SH,深圳新星
603535.SH,嘉诚国际
600745.SH,闻泰科技
603458.SH,勘设股份
603602.SH,纵横通信
603721.SH,中广天择
A17226.SH,乐元素
601326.SH,秦港股份
603776.SH,永安行
603557.SH,起步股份
603129.SH,春风动力
601949.SH,中国出版
600656.SH,退市博元
603976.SH,正川股份
603079.SH,圣达生物
603181.SH,皇马科技
600255.SH,梦舟股份
603127.SH,昭衍新药
603359.SH,东珠景观
A17228.SH,金房暖通
603500.SH,祥和实业
603183.SH,建研院
603725.SH,天安新材
603527.SH,众源新材
603882.SH,金域医学
A17230.SH,通业科技
A17229.SH,锐新昌
603277.SH,银都股份
603386.SH,广东骏亚
600655.SH,豫园股份
603648.SH,畅联股份
603321.SH,梅轮电梯
603813.SH,原尚股份
603106.SH,恒银金融
603055.SH,台华新材
603533.SH,掌阅科技
603963.SH,大理药业
603157.SH,拉夏贝尔
600576.SH,祥源文化
603363.SH,傲农生物
603136.SH,天目湖
603378.SH,亚士创能
601086.SH,国芳集团
603367.SH,辰欣药业
A17235.SH,人保集团
A17236.SH,华朔股份
A17240.SH,龙杰股份
A17246.SH,聚石化学
A17244.SH,中艺股份
A17247.SH,国联股份
A17248.SH,晨光精工
603103.SH,横店影视
603110.SH,东方材料
A17256.SH,前程股份
A17258.SH,巴兰仕
A17254.SH,德纳化学
A17253.SH,伟康医疗
A17257.SH,青岛港
A17250.SH,博通集成
A17259.SH,晶丰明源
A17265.SH,外事旅游
A17252.SH,华冠新材
600321.SH,正源股份
603499.SH,翔港科技
603829.SH,洛凯股份
603396.SH,金辰股份
603683.SH,晶华新材
603466.SH,风语筑
A17269.SH,华联瓷业
603922.SH,金鸿顺
601108.SH,财通证券
603722.SH,阿科力
603607.SH,京华激光
603260.SH,合盛硅业
603289.SH,泰瑞机器
603912.SH,佳力图
600622.SH,光大嘉宝
603937.SH,丽岛新材
603659.SH,璞泰来
A17272.SH,力邦合信
603856.SH,东宏股份
603507.SH,振江股份
600903.SH,贵州燃气
600520.SH,文一科技
603916.SH,苏博特
603083.SH,剑桥科技
A17274.SH,浙商银行
A17275.SH,之江生物
603076.SH,乐惠国际
603278.SH,大业股份
603605.SH,珀莱雅
603970.SH,中农立华
603619.SH,中曼石油
600933.SH,爱柯迪
603365.SH,水星家纺
603661.SH,恒林股份
601019.SH,山东出版
A17282.SH,威尔有限
603685.SH,晨丰科技
603809.SH,豪能股份
603711.SH,香飘飘
603848.SH,好太太
A17283.SH,厦门银行
A17286.SH,阿莱德
603917.SH,合力科技
600545.SH,卓郎智能
A17288.SH,超达装备
A17287.SH,声迅股份
603890.SH,春秋电子
603302.SH,鑫广绿环
600025.SH,华能水电
603900.SH,莱绅通灵
A17294.SH,松炀资源
A17292.SH,天大新材
603477.SH,振静股份
600061.SH,国投资本
A17305.SH,赛克思
A17306.SH,恒威电池
A17304.SH,赫基股份
603283.SH,赛腾股份
A17303.SH,华绿生物
600289.SH,ST信通
600074.SH,ST保千里
603329.SH,上海雅仕
603655.SH,朗博科技
A17341.SH,新宇药业
A17330.SH,中科软
A17339.SH,海星股份
A17345.SH,嘉禾生物
A17318.SH,福蓉科技
A17331.SH,中国卫通
A17336.SH,赛伍技术
A17335.SH,通灵股份
A17346.SH,神马电力
A17315.SH,威派格
A17316.SH,新化股份
A17314.SH,宝丰能源
A17342.SH,能辉科技
A17333.SH,交大思诺
A17338.SH,长华化学
A17343.SH,泉峰汽车
A17334.SH,建科机械
A17344.SH,大胜达
A17317.SH,厦门农商
A17340.SH,移远通信
A17347.SH,宁武新材
A17332.SH,科博达
A17337.SH,荣成环科
603080.SH,新疆火炬
603161.SH,科华控股
A18001.SH,重庆农商
600421.SH,ST仰帆
600760.SH,中航沈飞
603056.SH,德邦股份
601828.SH,美凯龙
601992.SH,金隅集团
603895.SH,天永智能
603356.SH,华菱精工
A17171.SH,贝斯通信
600764.SH,中国海防
601838.SH,成都银行
600702.SH,舍得酒业
603506.SH,南都物业
603516.SH,淳中科技
603399.SH,吉翔股份
603871.SH,嘉友国际
603709.SH,中源家居
600696.SH,ST匹凸
A18003.SH,富士康
603156.SH,养元饮品
600733.SH,SST前锋
601360.SH,三六零
603712.SH,七一二
603680.SH,今创集团
600901.SH,江苏租赁
900921.SH,丹科B股
600844.SH,丹化科技
603059.SH,倍加洁
A18004.SH,明阳智能
600929.SH,湖南盐业
601005.SH,重庆钢铁
